id x y phenotype1 envi phenotype2 
483 0.992473 0.147474 -0.408827 -0.41376 -0.408827
484 0.170941 0.956144 1.01343 0.341671 1.01343
485 0.353914 0.894125 1.10527 0.562619 1.10527
486 0.242968 0.590495 -0.353688 -0.559303 -0.353688
487 0.665836 0.566675 0.418868 0.428638 0.418868
488 0.55259 0.814829 -0.233516 1.00417 -0.233516
489 0.760352 0.76971 0.838005 0.167753 0.838005
490 0.694369 0.569619 1.17155 0.341859 1.17155
491 0.144557 0.45197 0.0609699 -0.140576 0.0609699
492 0.351066 0.887627 0.14696 0.519787 0.14696
493 0.483923 0.952868 0.387852 1.00428 0.387852
494 0.764342 0.420981 0.541513 0.0432664 0.541513
495 0.127339 0.0280674 0.498999 -0.63853 0.498999
496 0.418604 0.203246 0.62472 0.940883 0.62472
497 0.984272 0.989141 0.636854 -0.104857 0.636854
498 0.766643 0.778182 0.60745 0.13729 0.60745
499 0.72984 0.924144 0.94647 0.0625325 0.94647
500 0.978675 0.682458 -0.143213 -0.826798 -0.143213
501 0.964986 0.459312 -0.904291 -1.16895 -0.904291
502 0.959615 0.385787 0.74963 -0.6903 0.74963
503 0.140291 0.450193 -0.712272 -0.139242 -0.712272
504 0.491804 0.970445 0.354639 0.993197 0.354639
505 0.962507 0.470265 -0.884946 -1.22146 -0.884946
506 0.86651 0.0452021 1.21794 -0.599451 1.21794
507 0.972697 0.152314 1.38222 -0.363524 1.38222
508 0.995807 0.973123 0.212159 -0.139236 0.212159
509 0.437866 0.497436 0.568063 0.553578 0.568063
510 0.96902 0.462265 -0.687807 -1.21205 -0.687807
511 0.76989 0.788631 0.211882 0.115076 0.211882
512 0.956231 0.847744 0.785791 -0.333901 0.785791
513 0.355336 0.898672 0.416815 0.589587 0.416815
514 0.333931 0.172865 0.797661 0.643627 0.797661
515 0.358321 0.899284 0.418025 0.603097 0.418025
516 0.0206968 0.289943 0.347376 -0.00548093 0.347376
517 0.114515 0.749897 0.186459 -0.620204 0.186459
518 0.718321 0.215818 1.25032 0.148144 1.25032
519 0.0318795 0.981351 1.166 -0.385785 1.166
520 0.876925 0.0414157 1.25008 -0.64388 1.25008
521 0.328134 0.899286 -0.385053 0.495915 -0.385053
522 0.985094 0.146288 0.311319 -0.410654 0.311319
523 0.163025 0.270655 1.01246 0.316748 1.01246
524 0.894829 0.0367129 0.831659 -0.716328 0.831659
525 0.735302 0.914402 1.73057 0.0529665 1.73057
526 0.558945 0.000811803 -0.187214 0.609317 -0.187214
527 0.982531 0.485958 -0.0345284 -1.45528 -0.0345284
528 0.882674 0.574211 1.20948 -0.648227 1.20948
529 0.00687354 0.305238 -0.785295 -0.0506598 -0.785295
530 0.75543 0.768929 0.114532 0.184588 0.114532
531 0.883842 0.531076 -0.19426 -0.757862 -0.19426
532 0.351141 0.888577 0.748521 0.524781 0.748521
533 0.968395 0.463895 -1.14463 -1.21856 -1.14463
534 0.299599 0.363531 -0.548919 0.370758 -0.548919
535 0.962313 0.46199 -1.17018 -1.16931 -1.17018
536 0.996058 0.993076 -0.202008 -0.0953884 -0.202008
537 0.858696 0.0444582 -0.0276156 -0.578673 -0.0276156
538 0.282019 0.396771 1.01904 0.213362 1.01904
539 0.759447 0.763477 -0.0314527 0.178916 -0.0314527
540 0.730926 0.922916 1.03655 0.05959 1.03655
541 0.895579 0.263679 0.175899 0.0513695 0.175899
542 0.717327 0.214954 -0.464071 0.151621 -0.464071
543 0.985514 0.46245 -0.669568 -1.31429 -0.669568
544 0.765245 0.765746 0.0606608 0.157005 0.0606608
545 0.0795927 0.165086 0.222095 -0.241385 0.222095
546 0.00206575 0.312872 1.17023 -0.0682881 1.17023
547 0.765042 0.764727 0.0387103 0.158934 0.0387103
548 0.424722 0.216105 1.65594 0.978789 1.65594
549 0.855513 0.0478818 -0.482041 -0.558185 -0.482041
550 0.118071 0.00959965 -0.617564 -0.773212 -0.617564
551 0.965332 0.459997 -0.886782 -1.17532 -0.886782
552 0.274084 0.393616 -0.0683947 0.194889 -0.0683947
553 0.318633 0.169548 -0.248778 0.592396 -0.248778
554 0.339885 0.887827 0.545831 0.475508 0.545831
555 0.753968 0.876654 -1.14698 0.0376284 -1.14698
556 0.418853 0.20343 1.87763 0.941885 1.87763
557 0.1116 0.0190465 0.330805 -0.771598 0.330805
558 0.028168 0.681624 -0.578809 -0.271093 -0.578809
559 0.964341 0.459213 -0.774022 -1.16445 -0.774022
560 0.956413 0.687369 0.622553 -0.709154 0.622553
561 0.336356 0.896838 0.393447 0.511462 0.393447
562 0.991438 0.6675 -0.504341 -0.944377 -0.504341
563 0.981983 0.985579 0.270894 -0.112103 0.270894
564 0.354667 0.0210127 -0.184316 0.428259 -0.184316
565 0.126251 0.00312343 1.41727 -0.749465 1.41727
566 0.442778 0.385467 0.667482 0.803516 0.667482
567 0.423638 0.204674 -1.03788 0.957438 -1.03788
568 0.442084 0.32026 1.62178 0.935197 1.62178
569 0.640986 0.571301 -0.540037 0.511309 -0.540037
570 0.104628 0.524 0.912443 -0.292104 0.912443
571 0.983654 0.992455 -0.494853 -0.0982224 -0.494853
572 0.413195 0.193378 1.62143 0.909411 1.62143
573 0.551206 0.818348 -0.487247 1.00491 -0.487247
574 0.327515 0.175676 0.795236 0.630177 0.795236
575 0.188569 0.974451 -0.0971731 0.552835 -0.0971731
576 0.967969 0.463471 -1.55077 -1.21325 -1.55077
577 0.180797 0.263022 0.878647 0.37365 0.878647
578 0.607244 0.313145 0.350365 0.673897 0.350365
579 0.0418687 0.972748 0.85299 -0.323069 0.85299
580 0.358801 0.900248 0.624104 0.609233 0.624104
581 0.97475 0.463142 -0.858981 -1.25286 -0.858981
582 0.330599 0.169258 0.315548 0.627033 0.315548
583 0.555699 0.0155752 -0.229541 0.64556 -0.229541
584 0.976599 0.677698 0.634798 -0.835418 0.634798
585 0.111316 0.71794 0.297117 -0.562726 0.297117
586 0.979816 0.157342 0.804257 -0.345602 0.804257
587 0.986486 0.142506 1.36275 -0.432794 1.36275
588 0.987741 0.424381 -0.902601 -1.06392 -0.902601
589 0.461498 0.535378 0.447999 0.688444 0.447999
590 0.962399 0.463807 -0.84486 -1.18102 -0.84486
591 0.969516 0.465125 -1.10216 -1.23333 -1.10216
592 0.985399 0.156762 1.11098 -0.354946 1.11098
593 0.976316 0.972335 0.958782 -0.137428 0.958782
594 0.946026 0.687377 0.970918 -0.662969 0.970918
595 0.967961 0.466594 -0.980789 -1.23296 -0.980789
596 0.362312 0.0150964 0.102791 0.443675 0.102791
597 0.564127 0.00805165 -0.166154 0.594216 -0.166154
598 0.020994 0.317778 1.84904 -0.0416939 1.84904
599 0.967078 0.465662 -1.05008 -1.22156 -1.05008
600 0.0330167 0.300874 -0.0539774 0.00281031 -0.0539774
601 0.04954 0.97815 1.0835 -0.275985 1.0835
602 0.52697 0.863557 0.256723 1.04258 0.256723
603 0.764648 0.769354 -0.0470833 0.154446 -0.0470833
604 0.104983 0.0053509 -0.447637 -0.873903 -0.447637
605 0.239731 0.593223 -0.207129 -0.564902 -0.207129
606 0.962535 0.468575 -0.869158 -1.21123 -0.869158
607 0.562369 0.820219 1.22175 0.952918 1.22175
608 0.980296 0.397933 1.2519 -0.84966 1.2519
609 0.131757 0.0132927 0.419467 -0.672952 0.419467
610 0.965325 0.471607 -0.583762 -1.24778 -0.583762
611 0.162037 0.258212 0.96084 0.34517 0.96084
612 0.323876 0.153304 -0.925681 0.576713 -0.925681
613 0.094295 0.728931 -0.129287 -0.51466 -0.129287
614 0.267792 0.143746 -0.0970337 0.388972 -0.0970337
615 0.985639 0.485559 -0.173833 -1.47383 -0.173833
616 0.171625 0.266584 0.766524 0.344965 0.766524
617 0.973829 0.388912 1.4572 -0.764182 1.4572
618 0.0205297 0.666732 1.19915 -0.251702 1.19915
619 0.75905 0.424083 0.748579 0.0692552 0.748579
620 0.173214 0.264635 1.15786 0.35328 1.15786
621 0.323423 0.160389 0.245506 0.588933 0.245506
622 0.110303 0.730509 0.121713 -0.576396 0.121713
623 0.0406007 0.675907 -0.686373 -0.306223 -0.686373
624 0.0161646 0.318281 1.94627 -0.0505893 1.94627
625 0.324953 0.166968 0.476374 0.606049 0.476374
626 0.865261 0.0608672 1.68229 -0.542913 1.68229
627 0.463713 0.950261 0.303118 0.979463 0.303118
628 0.0748841 0.165332 0.464411 -0.257347 0.464411
629 0.631703 0.585628 0.104033 0.557581 0.104033
630 0.964568 0.463534 -0.824174 -1.1927 -0.824174
631 0.87737 0.0323171 1.07377 -0.677734 1.07377
632 0.861734 0.549874 0.0904691 -0.568912 0.0904691
633 0.129341 0.00924454 0.258569 -0.704584 0.258569
634 0.970441 0.46263 -0.809966 -1.22309 -0.809966
635 0.992136 0.672378 0.173437 -0.928096 0.173437
636 0.359708 0.889534 -0.175246 0.563551 -0.175246
637 0.122758 0.00984742 -0.446697 -0.743007 -0.446697
638 0.911948 0.30034 0.177653 -0.11749 0.177653
639 0.244351 0.595058 -0.753052 -0.578001 -0.753052
640 0.601557 0.311817 0.158737 0.699049 0.158737
641 0.0928496 0.686583 -0.122625 -0.463999 -0.122625
642 0.352497 0.880807 0.298495 0.492351 0.298495
643 0.243441 0.589991 0.497496 -0.558071 0.497496
644 0.725858 0.920782 1.17481 0.0849095 1.17481
645 0.723703 0.145283 -0.397744 0.0196779 -0.397744
646 0.671507 0.541152 0.780806 0.387852 0.780806
647 0.250088 0.592024 -0.217288 -0.573825 -0.217288
648 0.273479 0.39192 0.531842 0.19789 0.531842
649 0.201364 0.980016 -0.695344 0.669017 -0.695344
650 0.752337 0.879715 -0.842544 0.0358654 -0.842544
651 0.857244 0.542304 -0.00634025 -0.554536 -0.00634025
652 0.979839 0.97859 1.19243 -0.125822 1.19243
653 0.986035 0.989058 0.381948 -0.104904 0.381948
654 0.966888 0.462048 -0.670556 -1.19764 -0.670556
655 0.863739 0.0710097 -0.183471 -0.504837 -0.183471
656 0.551604 0.000432626 1.20351 0.64445 1.20351
657 0.271963 0.586979 1.09894 -0.419583 1.09894
658 0.882479 0.0374079 0.096192 -0.675377 0.096192
659 0.894403 0.0237322 1.12168 -0.76503 1.12168
660 0.359797 0.893346 -0.0800841 0.581274 -0.0800841
661 0.969808 0.466109 -0.919462 -1.24142 -0.919462
662 0.552336 0.833144 -1.42479 0.977436 -1.42479
663 0.752562 0.771289 0.304012 0.190433 0.304012
664 0.0502818 0.669544 1.14183 -0.331238 1.14183
665 0.992807 0.694907 -0.363276 -0.840528 -0.363276
666 0.0656766 0.143186 1.63564 -0.405861 1.63564
667 0.924478 0.260786 1.01038 0.0655589 1.01038
668 0.0291681 0.983219 0.304918 -0.403871 0.304918
669 0.43874 0.318528 1.04058 0.928459 1.04058
670 0.110475 0.517067 0.387691 -0.283538 0.387691
671 0.0948966 0.733767 -0.178243 -0.522241 -0.178243
672 0.240817 0.598797 -0.454041 -0.586653 -0.454041
673 0.562947 0.819278 1.4564 0.951797 1.4564
674 0.968716 0.456356 -0.844211 -1.17267 -0.844211
675 0.890509 0.0232587 0.497889 -0.753876 0.497889
676 0.693686 0.564588 1.17283 0.340243 1.17283
677 0.115508 0.723259 -0.273958 -0.585304 -0.273958
678 0.122391 0.00714238 0.89672 -0.75679 0.89672
679 0.12002 0.0258872 -0.0100824 -0.691182 -0.0100824
680 0.574438 0.297114 -0.20021 0.829923 -0.20021
681 0.244476 0.597074 -0.333639 -0.585634 -0.333639
682 0.104669 0.00406246 -0.552647 -0.881738 -0.552647
683 0.320295 0.159934 0.560105 0.578768 0.560105
684 0.967413 0.467807 -0.857605 -1.23719 -0.857605
685 0.994888 0.683372 0.263086 -0.896344 0.263086
686 0.0348774 0.99842 0.878396 -0.372275 0.878396
687 0.24883 0.599701 -0.0581074 -0.601795 -0.0581074
688 0.948359 0.692362 1.29924 -0.656625 1.29924
689 0.431622 0.195596 1.1723 0.965718 1.1723
690 0.960665 0.465384 -0.58144 -1.17994 -0.58144
691 0.978026 0.675861 -1.12186 -0.848948 -1.12186
692 0.988478 0.122594 -0.489354 -0.543179 -0.489354
693 0.961374 0.469698 -1.14755 -1.21077 -1.14755
694 0.560554 0.00932787 0.531385 0.613333 0.531385
695 0.890687 0.0482285 -0.492373 -0.659776 -0.492373
696 0.170191 0.437871 0.415549 -0.0888409 0.415549
697 0.0764117 0.156072 0.280953 -0.298183 0.280953
698 0.965608 0.4671 -0.673927 -1.22141 -0.673927
699 0.0702306 0.169326 0.285523 -0.253895 0.285523
700 0.959771 0.466531 -1.67756 -1.18135 -1.67756
701 0.1308 0.00362961 0.760372 -0.7186 0.760372
702 0.468119 0.528592 -0.571386 0.711943 -0.571386
703 0.352609 0.890799 0.481482 0.541491 0.481482
704 0.968012 0.461593 -1.20379 -1.20163 -1.20379
705 0.0767092 0.165419 0.329746 -0.250248 0.329746
706 0.728796 0.150766 0.494796 0.00325509 0.494796
707 0.3196 0.168258 0.453021 0.592752 0.453021
708 0.318459 0.169277 0.0548863 0.591362 0.0548863
709 0.90378 0.522087 0.79946 -0.917744 0.79946
710 0.448167 0.553397 0.826397 0.638572 0.826397
711 0.981867 0.879955 -0.404265 -0.322108 -0.404265
712 0.441662 0.386675 0.160465 0.797167 0.160465
713 0.968898 0.466532 -0.575679 -1.23843 -0.575679
714 0.498443 0.980843 -0.36065 0.980989 -0.36065
715 0.906379 0.29333 -0.722683 -0.0800998 -0.722683
716 0.16844 0.430539 1.11252 -0.0718139 1.11252
717 0.996196 0.677226 0.252818 -0.927295 0.252818
718 0.0284587 0.668941 1.4206 -0.272544 1.4206
719 0.844646 0.551353 0.155976 -0.45474 0.155976
720 0.771636 0.441089 0.539812 0.00219668 0.539812
721 0.748715 0.881455 -0.669245 0.0425976 -0.669245
722 0.0346008 0.667169 0.0651065 -0.288904 0.0651065
723 0.125645 0.0172084 0.886935 -0.69415 0.886935
724 0.105363 0.00626305 0.00835345 -0.867381 0.00835345
725 0.240557 0.595614 -0.749326 -0.574715 -0.749326
726 0.354353 0.881392 0.921246 0.503237 0.921246
727 0.98454 0.885277 0.216927 -0.315479 0.216927
728 0.134268 0.45088 0.205726 -0.144682 0.205726
729 0.0777225 0.162868 0.452287 -0.259287 0.452287
730 0.883883 0.301431 -0.383485 -0.0896627 -0.383485
731 0.990241 0.970538 0.237212 -0.143754 0.237212
732 0.863105 0.0555747 1.72056 -0.554727 1.72056
733 0.47494 0.974192 0.327171 0.98379 0.327171
734 0.972236 0.461128 -0.0441782 -1.2244 -0.0441782
735 0.553151 0.817807 -0.669197 0.997168 -0.669197
736 0.129803 0.525666 1.4665 -0.29912 1.4665
737 0.272814 0.363166 0.0813135 0.282483 0.0813135
738 0.309122 0.957945 0.0132395 0.824888 0.0132395
739 0.352555 0.889173 0.727654 0.533361 0.727654
740 0.273816 0.599777 1.4288 -0.449502 1.4288
741 0.138621 0.0135929 1.04414 -0.629485 1.04414
742 0.347452 0.886778 0.153851 0.500798 0.153851
743 0.247828 0.592531 -0.374575 -0.573367 -0.374575
744 0.117699 0.524107 0.347422 -0.294428 0.347422
745 0.360414 0.898085 0.801446 0.605095 0.801446
746 0.966629 0.46559 -0.629761 -1.21831 -0.629761
747 0.123319 0.026923 0.212202 -0.667157 0.212202
748 0.983789 0.982955 1.16385 -0.117365 1.16385
749 0.982384 0.14904 1.16335 -0.392528 1.16335
750 0.972349 0.874851 -0.700442 -0.316701 -0.700442
751 0.357345 0.908951 0.266172 0.644713 0.266172
752 0.266437 0.621924 0.541152 -0.572757 0.541152
753 0.275103 0.389291 0.760607 0.211482 0.760607
754 0.349651 0.89635 0.922247 0.557645 0.922247
755 0.354034 0.887269 0.715766 0.530109 0.715766
756 0.0333893 0.978588 0.504586 -0.375258 0.504586
757 0.297579 0.589978 0.922307 -0.269374 0.922307
758 0.96892 0.466342 -1.37688 -1.23736 -1.37688
759 0.964917 0.472678 -1.0943 -1.25184 -1.0943
760 0.00473527 0.310852 1.33719 -0.0612169 1.33719
761 0.630991 0.586745 0.261211 0.561232 0.261211
762 0.242906 0.584381 -0.0640862 -0.536765 -0.0640862
763 0.0661729 0.171848 -0.0303641 -0.255368 -0.0303641
764 0.342823 0.886816 0.919494 0.482048 0.919494
765 0.0880129 0.69156 0.114093 -0.454459 0.114093
766 0.038759 0.666676 1.34409 -0.299857 1.34409
767 0.877832 0.545369 0.567764 -0.684276 0.567764
768 0.56942 0.807767 1.12145 0.940748 1.12145
769 0.967014 0.455163 -0.956562 -1.15505 -0.956562
770 0.00911239 0.674093 0.0809111 -0.218713 0.0809111
771 0.966567 0.460673 -1.18922 -1.18703 -1.18922
772 0.97101 0.459063 -0.7485 -1.20368 -0.7485
773 0.978766 0.399079 1.53204 -0.850958 1.53204
774 0.0736203 0.157283 0.773735 -0.302669 0.773735
775 0.955089 0.691889 0.968877 -0.687655 0.968877
776 0.565198 0.81797 0.709381 0.943872 0.709381
777 0.965673 0.45607 -0.987151 -1.15281 -0.987151
778 0.97862 0.667921 -0.768131 -0.881954 -0.768131
779 0.342845 0.889907 1.2696 0.498499 1.2696
780 0.270094 0.143768 -0.571163 0.395974 -0.571163
781 0.0635327 0.951119 1.099 -0.216408 1.099
782 0.355799 0.894774 0.264799 0.572802 0.264799
783 0.919836 0.273125 -0.573442 0.00539742 -0.573442
784 0.965868 0.459857 -0.596423 -1.17768 -0.596423
785 0.516991 0.858463 -0.152886 1.09419 -0.152886
786 0.964457 0.476427 -0.797809 -1.27219 -0.797809
787 0.968655 0.464785 -0.970892 -1.22581 -0.970892
788 0.122402 0.520173 1.17657 -0.288992 1.17657
789 0.248378 0.594409 -0.65695 -0.581185 -0.65695
790 0.104393 0.711385 1.05556 -0.529963 1.05556
791 0.286443 0.353852 0.469812 0.355365 0.469812
792 0.315924 0.160246 0.676244 0.566388 0.676244
793 0.763356 0.419508 0.672073 0.048089 0.672073
794 0.00931171 0.322352 1.08495 -0.067269 1.08495
795 0.454292 0.504408 1.44616 0.620452 1.44616
796 0.342197 0.884621 -0.0164346 0.467806 -0.0164346
797 0.359436 0.0121973 -0.12569 0.4286 -0.12569
798 0.638443 0.578781 0.882414 0.527851 0.882414
799 0.968422 0.46703 -0.88722 -1.23861 -0.88722
800 0.860212 0.0442751 0.0921818 -0.583795 0.0921818
801 0.620726 0.588187 -0.331831 0.596528 -0.331831
802 0.963289 0.458453 -1.06199 -1.15341 -1.06199
803 0.0713427 0.947017 0.402937 -0.183367 0.402937
804 0.991787 0.127836 0.555367 -0.520144 0.555367
805 0.955623 0.384699 -0.189929 -0.668794 -0.189929
806 0.0834891 0.152002 0.929052 -0.291204 0.929052
807 0.998908 0.66761 0.121804 -0.979364 0.121804
808 0.983101 0.433379 -1.00809 -1.10204 -1.00809
809 0.429768 0.355416 0.111555 0.82238 0.111555
810 0.452573 0.322747 -0.376873 0.96264 -0.376873
811 0.604043 0.303736 0.575504 0.695385 0.575504
812 0.941528 0.685426 0.901557 -0.649323 0.901557
813 0.115346 0.726772 0.574095 -0.589843 0.574095
814 0.116033 0.0147992 0.468121 -0.763229 0.468121
815 0.97332 0.686415 1.748 -0.787841 1.748
816 0.202512 0.987671 0.561855 0.731266 0.561855
817 0.551827 0.821608 -0.99522 0.997221 -0.99522
818 0.134586 0.0157187 0.532811 -0.645699 0.532811
819 0.628103 0.551604 1.08306 0.527989 1.08306
820 0.443508 0.4949 0.771294 0.581913 0.771294
821 0.193746 0.978089 0.222718 0.608507 0.222718
822 0.981403 0.131816 0.0485672 -0.482423 0.0485672
823 0.477278 0.974629 0.149626 0.984243 0.149626
824 0.0438642 0.311583 0.292061 0.00669559 0.292061
825 0.747024 0.918561 0.847191 -0.00444745 0.847191
826 0.171394 0.953248 0.491528 0.327188 0.491528
827 0.416789 0.324598 0.535059 0.847492 0.535059
828 0.928701 0.28314 0.0770922 -0.048508 0.0770922
829 0.00299428 0.318283 1.53056 -0.0730376 1.53056
830 0.219743 0.257482 -0.266833 0.473365 -0.266833
831 0.029507 0.653342 1.12631 -0.275819 1.12631
832 0.96746 0.463636 -0.978827 -1.21116 -0.978827
833 0.478325 0.528488 0.380406 0.7607 0.380406
834 0.909704 0.271432 0.443362 0.0161037 0.443362
835 0.0268727 0.32282 0.112085 -0.0385518 0.112085
836 0.263957 0.605673 0.932362 -0.533811 0.932362
837 0.977951 0.672715 -0.228633 -0.860559 -0.228633
838 0.959102 0.869021 0.205326 -0.304667 0.205326
839 0.960561 0.397703 1.43647 -0.766535 1.43647
840 0.660443 0.565064 1.22223 0.443867 1.22223
841 0.962866 0.468482 -1.14653 -1.21274 -1.14653
842 0.102123 0.0203662 0.626395 -0.823008 0.626395
843 0.0983964 0.00644727 -0.302807 -0.910236 -0.302807
844 0.42172 0.20927 1.23921 0.959403 1.23921
845 0.858636 0.0566444 0.919704 -0.53873 0.919704
846 0.169034 0.961866 1.23343 0.364464 1.23343
847 0.348632 0.888146 0.617693 0.512528 0.617693
848 0.0100864 0.303084 1.18242 -0.0421898 1.18242
849 0.003258 0.292005 0.797523 -0.0415878 0.797523
850 0.329414 0.169616 0.35917 0.624225 0.35917
851 0.00575303 0.313866 1.05918 -0.0630368 1.05918
852 0.429468 0.201128 0.764501 0.968323 0.764501
853 0.604016 0.357872 -0.1729 0.649582 -0.1729
854 0.730795 0.213836 0.0987804 0.0857888 0.0987804
855 0.962801 0.46901 -0.74988 -1.21559 -0.74988
856 0.249305 0.586156 -0.611514 -0.551244 -0.611514
857 0.431962 0.216221 1.01572 0.999205 1.01572
858 0.286872 0.360521 0.120566 0.337149 0.120566
859 0.560078 0.836702 -0.0476853 0.937974 -0.0476853
860 0.982104 0.144243 1.11894 -0.41761 1.11894
861 0.272155 0.584169 -0.139921 -0.409202 -0.139921
862 0.0399406 0.987429 0.10155 -0.335676 0.10155
863 0.345834 0.889648 0.251009 0.508997 0.251009
864 0.555751 0.816594 -0.146424 0.987565 -0.146424
865 0.960254 0.461474 -0.964276 -1.15358 -0.964276
866 0.961377 0.381266 -0.188463 -0.669253 -0.188463
867 0.368966 0.911925 1.55142 0.693466 1.55142
868 0.346075 0.898994 0.48376 0.55812 0.48376
869 0.0013724 0.301642 -0.405366 -0.0564206 -0.405366
870 0.400758 0.474524 0.400085 0.453892 0.400085
871 0.371752 0.882373 -0.740966 0.582508 -0.740966
872 0.650361 0.573368 -0.0248131 0.48395 -0.0248131
873 0.350081 0.887266 0.431998 0.513997 0.431998
874 0.732618 0.9087 0.769728 0.0731086 0.769728
875 0.433289 0.190478 1.27546 0.962437 1.27546
876 0.957459 0.470569 -1.10763 -1.19113 -1.10763
877 0.347972 0.886975 0.603715 0.503931 0.603715
878 0.0182354 0.307002 1.58293 -0.0324037 1.58293
879 0.948169 0.847737 0.696529 -0.317481 0.696529
880 0.73773 0.160409 0.203715 -0.0254615 0.203715
881 0.158988 0.270225 1.47694 0.309371 1.47694
882 0.0727562 0.706241 0.418428 -0.418157 0.418428
883 0.85216 0.533227 0.402491 -0.537967 0.402491
884 0.329067 0.90999 0.945289 0.562304 0.945289
885 0.120928 0.0186949 0.507345 -0.716539 0.507345
886 0.350159 0.895606 0.268749 0.555811 0.268749
887 0.348405 0.886664 0.691202 0.504127 0.691202
888 0.964418 0.459602 -1.21961 -1.16733 -1.21961
889 0.425149 0.203634 0.509 0.960056 0.509
890 0.0306201 0.683619 -0.10943 -0.278184 -0.10943
891 0.968687 0.463424 -0.664156 -1.21738 -0.664156
892 0.3472 0.886479 0.519353 0.49824 0.519353
893 0.274754 0.390243 1.1333 0.2074 1.1333
894 0.878629 0.0416764 1.13831 -0.64811 1.13831
895 0.291864 0.967531 -0.335069 0.879582 -0.335069
896 0.24412 0.592078 -0.479967 -0.566671 -0.479967
897 0.878651 0.0369175 1.33671 -0.665279 1.33671
898 0.421145 0.321255 0.32335 0.868332 0.32335
899 0.327397 0.166886 1.46498 0.613099 1.46498
900 0.556811 0.0206508 0.577944 0.647207 0.577944
901 0.960002 0.458497 -0.953274 -1.13394 -0.953274
902 0.137506 0.450234 -0.73282 -0.14114 -0.73282
903 0.353129 0.882741 1.00828 0.504477 1.00828
904 0.121168 0.51842 0.472711 -0.286133 0.472711
905 0.97509 0.430129 -0.481349 -1.03885 -0.481349
906 0.984475 0.147985 0.434525 -0.400787 0.434525
907 0.989075 0.139234 -0.603939 -0.454044 -0.603939
908 0.285122 0.371571 0.511962 0.29871 0.511962
909 0.265699 0.606652 1.19249 -0.525635 1.19249
910 0.0258018 0.292252 -1.39141 0.00123516 -1.39141
911 0.0573166 0.171294 0.150062 -0.289674 0.150062
912 0.00696882 0.314111 1.1054 -0.061219 1.1054
913 0.167416 0.430602 0.441223 -0.0727949 0.441223
914 0.641022 0.570618 0.548982 0.510428 0.548982
915 0.606231 0.302828 0.755738 0.68673 0.755738
916 0.966516 0.401163 1.44753 -0.812888 1.44753
917 0.403438 0.328437 1.30358 0.797168 1.30358
918 0.637218 0.56802 0.188743 0.519411 0.188743
919 0.443848 0.52568 0.631746 0.593287 0.631746
920 0.168865 0.940408 1.09332 0.241404 1.09332
921 0.359077 0.0176054 -0.908869 0.437125 -0.908869
922 0.163875 0.278966 0.41239 0.298039 0.41239
923 0.897341 0.260001 0.428375 0.0666243 0.428375
924 0.974285 0.987593 -0.0206505 -0.108448 -0.0206505
925 0.0521889 0.668844 1.11054 -0.336115 1.11054
926 0.856026 0.534375 0.916976 -0.561932 0.916976
927 0.119181 0.515608 1.16098 -0.281706 1.16098
928 0.0120437 0.311478 0.630655 -0.049109 0.630655
929 0.154757 0.447423 -0.21914 -0.123225 -0.21914
930 0.951734 0.327619 0.0290134 -0.321672 0.0290134
931 0.721439 0.88605 -0.349525 0.155462 -0.349525
932 0.961718 0.384909 1.17829 -0.692835 1.17829
933 0.909021 0.277015 -0.722739 -0.00891881 -0.722739
934 0.734663 0.156871 -0.158264 -0.0159449 -0.158264
935 0.975876 0.153251 1.40401 -0.362467 1.40401
936 0.973552 0.694403 1.11574 -0.759047 1.11574
937 0.243346 0.592859 -0.536459 -0.5685 -0.536459
938 0.0435385 0.680129 -0.213262 -0.315354 -0.213262
939 0.136952 0.450592 -0.907348 -0.142306 -0.907348
940 0.0525331 0.157477 0.527215 -0.381357 0.527215
941 0.96084 0.460546 -0.713895 -1.15148 -0.713895
942 0.973393 0.46583 -1.01821 -1.26197 -1.01821
943 0.966118 0.466048 -0.140934 -1.21801 -0.140934
944 0.0724821 0.163849 1.11935 -0.273639 1.11935
945 0.354814 0.886592 -0.381806 0.530054 -0.381806
946 0.969476 0.69237 0.1873 -0.748833 0.1873
947 0.558917 0.0156514 -0.520786 0.630058 -0.520786
948 0.963526 0.46647 -0.846296 -1.20445 -0.846296
949 0.962404 0.463895 -0.278055 -1.18159 -0.278055
950 0.28366 0.602882 0.369524 -0.395024 0.369524
951 0.966412 0.702294 1.19365 -0.699467 1.19365
952 0.963646 0.463398 -0.590889 -1.18618 -0.590889
953 0.968798 0.462632 -0.497247 -1.21303 -0.497247
954 0.62585 0.580142 -0.578782 0.569874 -0.578782
955 0.0215381 0.97942 1.58754 -0.448971 1.58754
956 0.772683 0.452083 0.825459 -0.00699618 0.825459
957 0.134911 0.442462 -0.0758114 -0.125473 -0.0758114
958 0.071568 0.948303 0.136608 -0.180586 0.136608
959 0.714464 0.223546 -0.480779 0.17776 -0.480779
960 0.122288 0.528175 1.62215 -0.301623 1.62215
961 0.214125 0.262426 0.18095 0.446889 0.18095
962 0.976793 0.673617 -0.60467 -0.851748 -0.60467
963 0.551405 0.815851 -1.01769 1.00783 -1.01769
964 0.715899 0.881072 -0.253133 0.187107 -0.253133
965 0.738855 0.191361 0.403798 0.0144647 0.403798
966 0.416646 0.316637 0.674062 0.864572 0.674062
967 0.0735461 0.946345 0.128245 -0.173875 0.128245
968 0.55097 0.011237 1.86682 0.662492 1.86682
