id x y phenotype1 envi phenotype2 
189 0.694696 0.224039 -0.0703343 0.107508 -0.0703343
190 0.780177 0.761917 0.355723 0.105064 0.355723
191 0.315687 0.850221 -0.929322 -0.0570166 -0.929322
192 0.213821 0.664004 0.51112 -0.557521 0.51112
193 0.348273 0.258637 -0.167039 0.193799 -0.167039
194 0.988206 0.835458 -0.736821 -0.613587 -0.736821
195 0.798459 0.788093 -0.868476 0.00716555 -0.868476
196 0.987925 0.0150368 0.164662 -0.624314 0.164662
197 0.739299 0.996522 0.730233 -0.168956 0.730233
198 0.294648 0.829101 0.674139 -0.192001 0.674139
199 0.633153 0.0505007 -0.560001 0.380268 -0.560001
200 0.806302 0.554643 -0.768191 -0.0639964 -0.768191
201 0.746364 0.995873 0.659198 -0.188752 0.659198
202 0.965488 0.0423458 0.667137 -0.54977 0.667137
203 0.418403 0.801489 -0.692926 0.430095 -0.692926
204 0.208479 0.396445 -0.517741 -0.520302 -0.517741
205 0.3618 0.0430015 -0.34131 -0.0670421 -0.34131
206 0.241336 0.350634 -1.03638 -0.285245 -1.03638
207 0.715533 0.207501 -0.0254577 0.0581198 -0.0254577
208 0.00375822 0.988093 -0.917897 -0.901971 -0.917897
209 0.964266 0.0485875 0.816039 -0.547249 0.816039
210 0.963582 0.732853 0.937664 -0.470586 0.937664
211 0.694851 0.190836 0.38464 0.140111 0.38464
212 0.226274 0.576503 0.470536 -0.479743 0.470536
213 0.164764 0.0540662 0.033008 -0.617111 0.033008
214 0.252017 0.482775 0.65534 -0.26136 0.65534
215 0.0645121 0.260073 -0.5524 -1.53025 -0.5524
216 0.501771 0.147223 0.298099 0.679934 0.298099
217 0.0504159 0.209363 -1.1399 -1.43574 -1.1399
218 0.993467 0.0173449 -0.659465 -0.644817 -0.659465
219 0.407918 0.977057 0.586745 0.350077 0.586745
220 0.266566 0.494659 -0.886065 -0.182624 -0.886065
221 0.305736 0.257056 0.146322 0.0262807 0.146322
222 0.0499867 0.197621 -0.69516 -1.3803 -0.69516
223 0.423925 0.797245 -0.378503 0.461812 -0.378503
224 0.667077 0.400248 0.401207 0.329452 0.401207
225 0.250529 0.503534 0.292006 -0.280531 0.292006
226 0.408464 0.973256 -0.927206 0.351931 -0.927206
227 0.244891 0.486195 -0.593891 -0.306429 -0.593891
228 0.791765 0.609458 -0.303746 0.00913102 -0.303746
229 0.590785 0.585819 0.252298 0.736567 0.252298
230 0.308279 0.262525 -0.50259 0.0366825 -0.50259
231 0.614311 0.595608 0.942342 0.644233 0.942342
232 0.946664 0.731455 -0.0550496 -0.417108 -0.0550496
233 0.663098 0.362042 -0.522451 0.307156 -0.522451
234 0.298241 0.125057 0.357426 -0.224005 0.357426
235 0.626982 0.778458 -0.499041 0.536691 -0.499041
236 0.411083 0.999436 -0.0535575 0.353566 -0.0535575
237 0.763609 0.995958 -0.675529 -0.230745 -0.675529
238 0.49335 0.6334 -1.10656 1.01092 -1.10656
239 0.973017 0.851862 0.707712 -0.583936 0.707712
240 0.5544 0.973048 -0.391657 0.418393 -0.391657
241 0.222692 0.943444 0.19255 -0.194399 0.19255
242 0.232722 0.989851 -0.953412 -0.0620451 -0.953412
243 0.217332 0.773073 0.884744 -0.541997 0.884744
244 0.555606 0.0374752 0.641886 0.501405 0.641886
245 0.986303 0.870491 0.0430792 -0.636762 0.0430792
246 0.673389 0.378778 -0.612099 0.283099 -0.612099
247 0.427995 0.504758 -0.108483 0.736579 -0.108483
248 0.739798 0.987276 0.447093 -0.154618 0.447093
249 0.414596 0.969351 0.133001 0.368104 0.133001
250 0.616598 0.375309 0.463756 0.504598 0.463756
251 0.0192303 0.485535 -1.04532 -1.74464 -1.04532
252 0.446642 0.385881 0.246137 0.721689 0.246137
253 0.247664 0.0267726 0.0862506 -0.629191 0.0862506
254 0.0688976 0.371948 -0.286236 -1.46361 -0.286236
255 0.549036 0.984506 -0.657973 0.414643 -0.657973
256 0.0600736 0.373664 -0.515923 -1.52297 -0.515923
257 0.255021 0.474993 -0.381349 -0.242056 -0.381349
258 0.00890531 0.982612 0.27263 -0.871884 0.27263
259 0.252771 0.49101 -0.744125 -0.259897 -0.744125
260 0.477537 0.655169 -0.127883 0.897495 -0.127883
261 0.211505 0.0504302 -0.470566 -0.597146 -0.470566
262 0.193663 0.766853 0.540596 -0.539735 0.540596
263 0.388641 0.0665273 1.38717 0.0930435 1.38717
264 0.251328 0.503753 0.450124 -0.276245 0.450124
265 0.240474 0.355587 -1.03301 -0.292755 -1.03301
266 0.611645 0.769822 0.567348 0.596899 0.567348
267 0.387998 0.0598463 0.298825 0.0807889 0.298825
268 0.473553 0.167944 0.518969 0.591726 0.518969
269 0.320085 0.842733 -0.87491 -0.0471262 -0.87491
270 0.486414 0.652071 1.02549 0.954066 1.02549
271 0.582542 0.0355202 -0.346556 0.460907 -0.346556
272 0.21793 0.650927 0.0429286 -0.545552 0.0429286
273 0.408933 0.959842 -0.510546 0.355091 -0.510546
274 0.22766 0.392743 -0.334463 -0.390718 -0.334463
275 0.817519 0.0400001 0.772942 -0.0301241 0.772942
276 0.720148 0.983339 0.616598 -0.0897334 0.616598
277 0.424234 0.806666 -0.0454312 0.459638 -0.0454312
278 0.197234 0.366137 -0.864189 -0.590813 -0.864189
279 0.948702 0.748958 0.163551 -0.41769 0.163551
280 0.918649 0.993228 -0.408922 -0.581979 -0.408922
281 0.425863 0.337899 -0.515706 0.574607 -0.515706
282 0.430214 0.812663 -0.878914 0.488502 -0.878914
283 0.674947 0.38238 -0.960281 0.2804 -0.960281
284 0.810577 0.0661751 -0.639149 -0.0367094 -0.639149
285 0.522261 0.136872 -0.64016 0.620097 -0.64016
286 0.196415 0.356595 0.336846 -0.59489 0.336846
287 0.2242 0.64662 -1.04679 -0.530766 -1.04679
288 0.599717 0.587025 -0.624565 0.701761 -0.624565
289 0.00660086 0.709344 -0.781038 -0.622453 -0.781038
290 0.238095 0.349678 -1.29476 -0.30722 -1.29476
291 0.410133 0.96767 0.923383 0.357019 0.923383
292 0.32062 0.231231 0.512674 0.0521022 0.512674
293 0.17043 0.777786 0.065364 -0.514122 0.065364
294 0.868321 0.533974 0.601519 -0.255901 0.601519
295 0.623786 0.816704 -0.417047 0.480688 -0.417047
296 0.952253 0.285449 -1.16601 -0.567146 -1.16601
297 0.37893 0.0385021 0.212638 0.00794103 0.212638
298 0.796195 0.0433699 1.22202 0.0404053 1.22202
299 0.183322 0.0514311 0.653792 -0.607386 0.653792
300 0.20136 0.995755 0.746586 -0.1679 0.746586
301 0.210272 0.669266 0.946182 -0.564129 0.946182
302 0.558625 0.927461 0.386426 0.483961 0.386426
303 0.546163 0.0220819 -0.425497 0.508476 -0.425497
304 0.239283 0.0129601 -0.542837 -0.647424 -0.542837
305 0.386121 0.989078 0.285635 0.300343 0.285635
306 0.499281 0.656489 -0.10767 1.02898 -0.10767
307 0.412683 0.964435 -0.617127 0.36428 -0.617127
308 0.190975 0.775893 -0.107247 -0.525037 -0.107247
309 0.977704 0.741354 -0.12289 -0.513092 -0.12289
310 0.198864 0.986279 1.12476 -0.192515 1.12476
311 0.0210159 0.509197 0.597387 -1.67753 0.597387
312 0.399276 0.0548576 0.489224 0.126896 0.489224
313 0.313613 0.825663 -1.17136 -0.103103 -1.17136
314 0.556898 0.959454 -1.35445 0.434283 -1.35445
315 0.208351 0.396123 0.794336 -0.521095 0.794336
316 0.99985 0.489747 -0.803304 -0.650088 -0.803304
317 0.949433 0.8676 0.380906 -0.532307 0.380906
318 0.653015 0.40801 0.83593 0.394237 0.83593
319 0.557048 0.970288 0.0758732 0.415284 0.0758732
320 0.798452 0.0392893 0.628367 0.0376473 0.628367
321 0.242615 0.35813 -0.210765 -0.278911 -0.210765
322 0.234803 0.985557 -0.821059 -0.0642065 -0.821059
323 0.610829 0.781234 -0.587306 0.579779 -0.587306
324 0.356456 0.98928 -0.40668 0.23496 -0.40668
325 0.670122 0.373741 -0.394391 0.291123 -0.394391
326 0.411804 0.994645 0.394794 0.35598 0.394794
327 0.607724 0.591907 0.638065 0.669996 0.638065
328 0.677094 0.369847 -0.0734432 0.259807 -0.0734432
329 0.443181 0.386606 0.133232 0.705578 0.133232
330 0.198403 0.987439 1.08665 -0.19234 1.08665
331 0.0215591 0.21987 0.108315 -1.66645 0.108315
332 0.605348 0.830789 -0.772314 0.511169 -0.772314
333 0.235996 0.35664 -0.127893 -0.323766 -0.127893
334 0.00974934 0.711959 -0.727357 -0.606989 -0.727357
335 0.378511 0.0354836 0.435397 0.00163642 0.435397
336 0.859491 0.520621 1.25821 -0.236291 1.25821
337 0.778249 0.621914 -0.759685 0.057069 -0.759685
338 0.318662 0.234024 -1.04332 0.0490604 -1.04332
339 0.850369 0.522418 0.515931 -0.209004 0.515931
340 0.596673 0.826039 0.222757 0.544989 0.222757
341 0.501052 0.625866 -0.896806 1.05305 -0.896806
342 0.22101 0.0373174 -0.296594 -0.606542 -0.296594
343 0.799432 0.0399243 -0.0683798 0.0334136 -0.0683798
344 0.673272 0.239171 -0.324442 0.166793 -0.324442
345 0.782713 0.0258679 -0.634021 0.110974 -0.634021
346 0.00991717 0.501523 -0.0709319 -1.78778 -0.0709319
347 0.988659 0.0460717 -0.309085 -0.631233 -0.309085
348 0.207027 0.659775 -0.107002 -0.567677 -0.107002
349 0.349255 0.251141 -0.141771 0.1948 -0.141771
350 0.256938 0.488016 0.0713222 -0.235385 0.0713222
351 0.182042 0.046168 0.550436 -0.60591 0.550436
352 0.797811 0.0445135 0.255585 0.0333324 0.255585
353 0.224733 0.0435609 0.0681142 -0.600051 0.0681142
354 0.784591 0.621364 0.688331 0.0374969 0.688331
355 0.0277075 0.211205 -0.002521 -1.57888 -0.002521
356 0.0586481 0.363595 0.273335 -1.53618 0.273335
357 0.411999 0.804265 1.34286 0.394751 1.34286
358 0.930805 0.27833 -0.614102 -0.518737 -0.614102
359 0.205721 0.665454 -0.905819 -0.570277 -0.905819
360 0.0464366 0.205589 -0.532012 -1.4399 -0.532012
361 0.971353 0.0051164 -0.206998 -0.561399 -0.206998
362 0.707442 0.175088 0.00186891 0.120019 0.00186891
363 0.017829 0.9845 1.08825 -0.843811 1.08825
364 0.936667 0.318441 -0.346037 -0.520671 -0.346037
365 0.00576307 0.814633 0.886867 -0.52672 0.886867
366 0.665213 0.364662 -0.474555 0.301481 -0.474555
367 0.057594 0.358026 -0.715195 -1.54535 -0.715195
368 0.966786 0.0470348 0.429482 -0.555549 0.429482
369 0.545524 0.0232159 -0.858624 0.509863 -0.858624
370 0.549032 0.976807 -0.29151 0.427841 -0.29151
371 0.976389 0.347503 0.230177 -0.611708 0.230177
372 0.83321 0.410467 -0.0652202 -0.218736 -0.0652202
373 0.200765 0.06474 -0.711058 -0.597026 -0.711058
374 0.373529 0.0409896 -0.196011 -0.0142214 -0.196011
375 0.00840158 0.985786 0.0956061 -0.880241 0.0956061
376 0.79799 0.0104886 -0.548552 0.0754347 -0.548552
377 0.947309 0.859436 1.05463 -0.518542 1.05463
378 0.307475 0.134585 0.488086 -0.16688 0.488086
379 0.956626 0.860287 0.0801967 -0.545421 0.0801967
380 0.415305 0.966628 -0.0308219 0.370616 -0.0308219
381 0.626341 0.837259 0.757027 0.437934 0.757027
382 0.0542223 0.366486 -0.382824 -1.56532 -0.382824
383 0.617008 0.593414 -0.709718 0.634219 -0.709718
384 0.206467 0.772655 -0.0281347 -0.537415 -0.0281347
385 0.0115074 0.721455 0.748659 -0.553841 0.748659
386 0.967641 0.981629 -0.657061 -0.684088 -0.657061
387 0.810789 0.0638669 -0.658988 -0.034695 -0.658988
388 0.434116 0.511207 -0.291659 0.765765 -0.291659
389 0.389894 0.0401784 0.992867 0.0625593 0.992867
390 0.194673 0.768082 0.356417 -0.538486 0.356417
391 0.963903 0.73649 0.932208 -0.470458 0.932208
392 0.0570986 0.375024 0.199934 -1.54268 0.199934
393 0.408888 0.510141 0.317879 0.621607 0.317879
394 0.614985 0.811744 -1.65163 0.51524 -1.65163
395 0.662152 0.416614 -0.901898 0.365809 -0.901898
396 0.162517 0.0526597 0.489804 -0.616709 0.489804
397 0.0365475 0.960384 0.811641 -0.739902 0.811641
398 0.0617922 0.374082 -0.00858138 -1.51116 -0.00858138
399 0.935929 0.319262 -0.10717 -0.518631 -0.10717
400 0.220995 0.568997 -0.555915 -0.49754 -0.555915
401 0.429121 0.996748 1.5304 0.391538 1.5304
402 0.81879 0.78081 -0.401695 -0.0446642 -0.401695
403 0.227537 0.56769 0.28314 -0.468365 0.28314
404 0.293497 0.259979 0.204937 -0.0218441 0.204937
405 0.00897705 0.21303 -0.201321 -1.70105 -0.201321
406 0.551038 0.0221778 -1.04143 0.501958 -1.04143
407 0.777079 0.616176 0.757617 0.0573333 0.757617
408 0.635311 0.836476 -0.00294793 0.412715 -0.00294793
409 0.215392 0.663261 0.546943 -0.554807 0.546943
410 0.981379 0.49362 0.481502 -0.596803 0.481502
411 0.825081 0.0216076 -0.46328 -0.0364741 -0.46328
412 0.214348 0.947947 0.0953372 -0.209157 0.0953372
413 0.361347 0.413209 -0.924282 0.318215 -0.924282
414 0.243756 0.988299 -1.04881 -0.0252023 -1.04881
415 0.224757 0.961609 -1.03828 -0.150574 -1.03828
416 0.947747 0.288011 0.031075 -0.55583 0.031075
417 0.782717 0.754044 -0.752657 0.109509 -0.752657
418 0.614061 0.60793 0.591283 0.643471 0.591283
419 0.677162 0.373356 -0.668924 0.262911 -0.668924
420 0.0228858 0.642042 0.1388 -0.970761 0.1388
421 0.630821 0.774898 -0.220525 0.531418 -0.220525
422 0.879676 0.252099 -1.21692 -0.410252 -1.21692
423 0.971321 0.750207 0.693399 -0.490186 0.693399
424 0.969701 0.039494 0.591846 -0.563786 0.591846
425 0.423755 0.338874 0.0934624 0.565982 0.0934624
426 0.884912 0.26433 -0.339598 -0.417084 -0.339598
427 0.322337 0.239712 -1.0385 0.0730119 -1.0385
428 0.523507 0.121869 0.176213 0.606818 0.176213
429 0.935108 0.316713 -0.0604649 -0.517385 -0.0604649
430 0.744483 0.985905 -0.187321 -0.166135 -0.187321
431 0.228948 0.966863 -0.129474 -0.125975 -0.129474
432 0.164377 0.768089 -0.548719 -0.520757 -0.548719
433 0.0211481 0.488264 0.023433 -1.73108 0.023433
434 0.336591 0.239275 -1.01577 0.128124 -1.01577
435 0.880882 0.262324 0.744791 -0.408637 0.744791
436 0.220798 0.984754 1.32855 -0.116277 1.32855
437 0.387833 0.0604317 1.22658 0.0808303 1.22658
438 0.252231 0.471781 0.533268 -0.256439 0.533268
439 0.973856 0.957105 -0.472438 -0.677396 -0.472438
440 0.935068 0.318913 -0.165369 -0.516635 -0.165369
441 0.949084 0.983455 0.180865 -0.642446 0.180865
442 0.555831 0.984813 -0.294097 0.394011 -0.294097
443 0.429489 0.333695 0.558871 0.586902 0.558871
444 0.892327 0.262429 -1.18864 -0.434964 -1.18864
445 0.322673 0.157381 -0.320598 -0.0626547 -0.320598
446 0.224261 0.965981 -1.31065 -0.143013 -1.31065
447 0.0331563 0.457303 -0.126502 -1.66844 -0.126502
448 0.219981 0.578392 -0.328529 -0.506467 -0.328529
449 0.277078 0.259851 0.24521 -0.0866129 0.24521
450 0.620216 0.839093 0.809406 0.452929 0.809406
451 0.238934 0.991181 -1.1034 -0.0360026 -1.1034
452 0.480327 0.15932 0.250289 0.611742 0.250289
453 0.788291 0.00621698 -0.221367 0.116742 -0.221367
454 0.557247 0.929476 0.611395 0.484589 0.611395
455 0.808905 0.0712624 -0.335974 -0.0371624 -0.335974
456 0.411324 0.344926 -0.00947433 0.514747 -0.00947433
457 0.41753 0.982997 0.422217 0.371536 0.422217
458 0.978965 0.0222458 0.0140089 -0.592971 0.0140089
459 0.611041 0.779195 0.607453 0.58264 0.607453
460 0.0517826 0.238061 -0.240895 -1.5676 -0.240895
461 0.661506 0.417774 0.929686 0.369617 0.929686
462 0.413131 0.513804 -0.786112 0.642458 -0.786112
463 0.297091 0.480137 -0.296798 -0.00886437 -0.296798
464 0.315525 0.260538 -1.06898 0.0651538 -1.06898
465 0.439514 0.333241 0.134233 0.631474 0.134233
466 0.406799 0.794709 -1.18161 0.367827 -1.18161
467 0.36197 0.0500916 0.0323456 -0.0556195 0.0323456
468 0.969626 0.0412132 1.0161 -0.563946 1.0161
469 0.955825 0.0220159 -0.494907 -0.509317 -0.494907
470 0.50777 0.154948 1.20265 0.670957 1.20265
471 0.0279583 0.360729 0.812741 -1.74695 0.812741
472 0.498721 0.648221 -0.679123 1.03194 -0.679123
473 0.221163 0.965585 -0.913343 -0.153805 -0.913343
474 0.424549 0.980286 0.734067 0.388905 0.734067
475 0.334175 0.49646 -0.762372 0.202543 -0.762372
476 0.00772118 0.991369 -0.805556 -0.894327 -0.805556
